,ENODEB_NAME,CELL_NAME,# of ERAB<%96,# of CSFB<%96,# of RRC<%96,# of E2E<%96,# of ERAB<%98,# of CSFB<%98,# of RRC<%98,# of E2E<%98,DCR_VOLTE_V5R,TOTAL96,TOTAL98,TOTAL
23456,GL34_M4114_BASAKSEHIR_AYAZMA_ROMORK,LM411435O346327633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23457,GL34_M4114_BASAKSEHIR_AYAZMA_ROMORK,LM411425O346327672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23458,GL34_M4114_BASAKSEHIR_AYAZMA_ROMORK,LM411445O346327674,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,5.0
23459,GL34_K7887_MAHMUTBEY_BATISEHIR_TOTEM,LK788715O346279071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23460,GL34_M4457_ORTABAYIR_YILDIZ,LM445735O346360083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23461,GL34_M4151_BAYRAMPASA_ELEKTRIK,LM415125O346331372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
23462,GL34_M4151_BAYRAMPASA_ELEKTRIK,LM415125O346331382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23463,GL34_00902_TerazidereKvsak,L0090235O346059673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23464,GL39_A5128_CEYLANKOY,LA512825O396404672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23465,GL34_M4271_ESENLER_BATTALGAZI,LM427115O346342571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23466,GL34_M4271_ESENLER_BATTALGAZI,LM427125O346342572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23467,GL34_M4271_ESENLER_BATTALGAZI,LM427115O346342581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23468,GL34_0A166_ARNYenikoy_SH_AVEA,L0A16615O346392171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23469,GL34_0B246_KiracSumbul,L0B24615O346137971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23470,GL34_A1157_SamadiraOsmangazi,LA115735O345746183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23471,GL59_H7927_TKD_NKEMAL_UNIV_AVEA,LH792715O596741771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23472,GL34_A1126_OkulSokak,LA112615O345744671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23473,GL34_C5922_SULTANBEYLI_KUGULU,LC592235O345804473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23474,GL34_01112_KosuyIbrahimaga,L0111215O345708181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23475,GL34_A1541_ErenkoyTrenGar,LA154115O345766871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23476,GL34_K4411_IkitelliAgaoglu,LK441165I346244776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23477,GL34_K3617_SIFA_AKKAVAK,LK361735O345847973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23478,GL34_00259_YbsnaBglntiYolu,L0025915O346016771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23479,GL34_K9557_IHLAMURKUYUCAYIRONU2,LK955735O345914073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23480,GL34_M4040_GOZTEPEMASLAK,LM404035O346320573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23481,GL34_M6519_ESENLER680SOKAK,LM651925O346462372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23482,GL34_M1215_BAYRAMPASA_OZAK,LM121565I346312976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23483,GL34_M4197_PIYALEPASA_ARDA_CADDESI,LM419715O346335671,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
23484,GL34_M4197_PIYALEPASA_ARDA_CADDESI,LM419725O346335672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23485,GL34_M4197_PIYALEPASA_ARDA_CADDESI,LM419715O346335681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23486,GL34_0C442_NuripasaHatbyu,L0C44225O346167872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23487,GL34_K9169_BesyuzevlerCilek,LK916925O346300672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23488,GL34_K8528_ZEYTINBURNU_63_SOKAK,LK852825O346292982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23489,GL34_M4149_BAYRAMPASA_KARACA,LM414925O346331182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23490,GL34_M4381_YESIL_TULUMBA,LM438135O346353073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23491,SR34_Y4576_YAYLA_TT,LY457625O348943682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23492,GL34_Y4382_MAHMUTBEY_ANADOLU,LY438225O349001532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23493,GL34_Y4382_MAHMUTBEY_ANADOLU,LY438215O349001551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23494,GL34_Y4382_MAHMUTBEY_ANADOLU,LY438245O349001574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
23495,GL34_Y4692_MALTEPE_GIRNE_E5,LY469215O349069751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23496,GL34_Y4587_AVC_GUMUSPALA_E5_AVEA,LY458715O348870271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23497,GL34_00647_BgcilarBarbaros,L0064715O346043371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23498,GL34_Y2724_YILDIRIM_BEYAZIT_AVEA,LY272435O348232533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23499,GL34_Y2724_YILDIRIM_BEYAZIT_AVEA,LY272415O348232571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500,GL34_Y2724_YILDIRIM_BEYAZIT_AVEA,LY272435O348232573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23501,GL34_00463_CATALCA_RL,L0046335O346390273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23502,GL34_00463_CATALCA_RL,L0046325O346390282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23503,GL34_Y5416_FTH_EMINONU_MEYDAN_IBB,LY541625O349144512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23504,GL34_M9263_3K_HUSEYINLI_SILE_YOLU,LM926325O345931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23505,GL34_M5856_HLK_TEMAPARK_3,LM585625O346371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23506,GL34_M4301_ESENYURT_MANDIRA_CAD2,LM430115O346345371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23507,GL34_M3845_KARTAL_MIRA,LM384535O345893883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23508,GL34_01463_Uvezli,L0146335O345727483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23509,GL34_M4604_CatalcaSubasi,LM460425O346400872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23510,GL34_M4604_CatalcaSubasi,LM460435O346400873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23511,GL34_M6863_ESENYURT_MEDICALPARK_HST,LM686345I346493974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23512,GL34_K9633_ESENYURTDOGANHOLDING,LK963315O346306771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23513,GL34_K9633_ESENYURTDOGANHOLDING,LK963355I346306785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23514,GL59_Y4030_YENICIFTLIK_TT_KULE_AVEA,LY403015O598777631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23515,GL59_Y4030_YENICIFTLIK_TT_KULE_AVEA,LY403015O598777671,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0
23516,GL59_Y4030_YENICIFTLIK_TT_KULE_AVEA,LY403035O598777673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23517,GL34_Y4787_3HAVALIMANI_THY_GSEM_TGS,LY478725I348933532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23518,GL34_M4560_ZEYTINBURNUAYAN,LM456035O346369373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23519,GL34_Y4443_ZTB_TURAN_GUNES2_AVEA,LY444315O349087681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23520,GL34_M6282_ESY_BAGLARCESME,LM628215O346456771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23521,GL34_M6521_BAHCELIEVLERVARTO,LM652115O346498771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23522,GL34_M6521_BAHCELIEVLERVARTO,LM652115O346498781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23523,GL34_K9631_SIRKECI_HILTON,LK963155I346306675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23524,GL34_M6638_DEMIRKAPIYONCA,LM663815O346460671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
23525,GL34_M6638_DEMIRKAPIYONCA,LM663815O346460681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23526,GL34_M6638_DEMIRKAPIYONCA,LM663835O346460683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23527,GL34_K3784_CihangirTurkgucu,LK378415O346237671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23528,GL34_K7981_Atakent_Guleryuz_Sokak,LK798115O345877471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23529,GL34_M3885_YAHYA_KEMAL_BEYATLI_2,LM388525O345896172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23530,GL34_M3885_YAHYA_KEMAL_BEYATLI_2,LM388525O345896182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23531,GL34_Y2395_ZTB_BALIKLI_KAZLICESMEYOLU,LY239515O348100081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23532,GL34_K8239_Umraniye_A101_Merkez,LK823935I345878773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23533,GL34_M1005_RivaTFFBinasi,LM100545O345883574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23534,GL34_M6364_ARN_DEMIRCAN_SK,LM636425O346498672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23535,GL34_M6348_BOMONTI_HOUSE_OTEL,LM634845O346498574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23536,GL34_M4546_GAZIYUSUF,LM454615O346368081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23537,GL34_M4546_GAZIYUSUF,LM454625O346368082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23538,GL34_M4030_MAHMUTBEY_OZLEM,LM403035O346319573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23539,GL34_01607_Ikea,L0160715I345735681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23540,GL34_01607_Ikea,L0160725I345735682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23541,GL34_00080_AirportAVM,L0008015O346004971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23542,GL34_C1391_CevizliSlnkCd,LC139125O345800382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23543,GL34_M3939_SARIGAZI_OSMANLI_CARSI,LM393935O345898473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23544,GL34_M3939_SARIGAZI_OSMANLI_CARSI,LM393935O345898483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23545,GL34_Y4504_CAKMAK_ASIK_VEYSEL_2,LY450425O348972072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23546,GL34_0B857_SILIVRIMANOLYA_SE,L0B85735O346395473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
23547,GL34_0B857_SILIVRIMANOLYA_SE,L0B85715O346395481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23548,GL34_0B857_SILIVRIMANOLYA_SE,L0B85725O346395482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23549,GL34_0B857_SILIVRIMANOLYA_SE,L0B85735O346395483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23550,GL34_Y4396_BAGCILAR_GAZALI_AVEA,LY439635O348948873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23551,GL34_Y4396_BAGCILAR_GAZALI_AVEA,LY439645O348948884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23552,GL34_M3867_SULTANBEYLI_MEDINE,LM386725O345894872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23553,GL34_00847_ORTAKOY_PRINCESS,L0084735O346055473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23554,GL34_00B84_CakmakErdemHst,L00B8425O345797672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23555,GL34_A1074_DoganevlerCad,LA107425O345741372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23556,GL34_M4206_SISHANE_AVEA,LM420635O346336583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23557,GL34_K6571_DudulluOSB1Cad,LK657115O345862981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23558,GL34_0B146_ThePlzaOt,L0B14635I346132673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23559,GL59_A6189_Biyikali,LA618925O596421782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23560,GL34_00941_KmbPrinces1,L0094135I346391073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23561,GL34_0B150_TEPECIKKULTUR,L0B15025O346133072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23562,GL59_06213_ISIKLAR,L0621335O596418173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23563,GL34_01500_AkcakeseKoyu,L0150035O345729383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23564,GL34_E1548_MertrHzmt,LE154825I346186772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23565,GL34_Y3739_BHC_YENICAMI,LY373935O349252083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23566,GL34_A1081_SileKaracakoy,LA108115O345741871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23567,GL34_A1081_SileKaracakoy,LA108145O345741884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23568,GL34_00849_Dolapdere2,L0084925O346055672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23569,GL34_K6723_BayrampasaHisar,LK672325O346259882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23570,GL34_M6683_EMAAR_SE2,LM668315O345916371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23571,GL34_C1490_Ckm23NsnCad,LC149025O345801272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23572,GL39_0B930_KirklareliMkz_SE,L0B93015O396408281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23573,GL34_00078_KumburgazKavsak,L0007835O346388373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23574,GL39_M5975_LLBBALKANHAST,LM597525O396414782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23575,GL34_00205_CtlBelgrad,L0020525O346389772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23576,GL34_00205_CtlBelgrad,L0020535O346389773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23577,GL59_H7909_CORLU_KENTERLER,LH790935O596739983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23578,GL34_0A570_AydinlarKoyu_J,L0A57045O346392874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23579,GL34_K4079_VizyonPark2,LK407945I346239474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23580,GL34_00570_IhlasMrmrCars,L0057035O346038673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23581,GL34_M4527_CUMHURIYET_ELMADAG_2,LM452745I346366474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23582,GL34_M4469_SANAYI_MAH_GIRNE,LM446915O346361281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23583,GL34_M4469_SANAYI_MAH_GIRNE,LM446945O346361284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23584,GL34_00810_Karacakoy,L0081015O346390771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23585,GL34_0G307_KagithaneMilliArsiv1,L0G30735I346212073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23586,GL22_B4222_EdirneTHM,LB422225O226379572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23587,GL34_00204_CataBasak,L0020425O346389682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23588,GL34_M1885_Bagcilar_Kemerburgaz_UNIV,LM188545I346315974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23589,GL34_M1885_Bagcilar_Kemerburgaz_UNIV,LM188555I346315975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23590,GL34_0A631_Istifkent,L0A63135I346393373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23591,GL34_0A631_Istifkent,L0A63135I346393383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23592,GL34_00174_AtaOtoSanayi,L0017435O346011473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23593,GL34_H7281_FIKIRTEPE_SAHINLER_SK,LH728115O346677171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23594,GL34_H7281_FIKIRTEPE_SAHINLER_SK,LH728145O346677174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23595,GL34_H7333_KURTKOY_SAFA_CAD_TRAFO,LH733315O346682371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23596,GL34_M9262_PENDIK_PAZAR_ALANI,LM926225O347771272,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0
23597,GL34_M9262_PENDIK_PAZAR_ALANI,LM926215O347771281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23598,SR34_Y4285_GUNGOREN_COMERT_TURK,LY428535O348774933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23599,SR34_Y4285_GUNGOREN_COMERT_TURK,LY428535O348774983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23600,GL34_M6657_EMAAR_SE1,LM665715O345916171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23601,GL34_A1259_YolacIsMerkezi,LA125915O345751271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23602,GL34_M1014_EMAAR_CARPARK,LM101415O345883671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23603,GL34_M1014_EMAAR_CARPARK,LM101425O345883672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23604,GL34_M1014_EMAAR_CARPARK,LM101435I345883673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23605,GL34_M1014_EMAAR_CARPARK,LM101455I345883675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23606,GL34_B1011_SileOrucoglu,LB101135O345772273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
23607,GL34_0A253_AvcZHld_VIP,L0A25335I346077473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23608,GL34_A1366_TORLAKTERSANESI,LA136635O345757183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23609,GL34_Y3206_MEYDAN_AVM_1,LY320625O348449172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23610,GL34_H7418_ESY_BAHCE_YOLU,LH741815O346690871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23611,GL34_H7418_ESY_BAHCE_YOLU,LH741835O346690873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23612,GL34_H7295_FINDIKLI_SAHIN_SK_TCELL,LH729545O346678574,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,5.0,7.0
23613,GL34_K7251_CAGLAYAN_NUROL,LK725125O346272672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23614,GL34_K7251_CAGLAYAN_NUROL,LK725115O346272681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23615,GL34_M4356_BEYCEGIZ_FIRINI_AVEA,LM435615O346350671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23616,GL34_M4356_BEYCEGIZ_FIRINI_AVEA,LM435635O346350673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23617,GL34_M4375_HEKIMOGLU_ALIPASA_4,LM437515O346352471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23618,GL34_M4330_EYUP_NIMET,LM433015O346348271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
23619,GL34_K4519_EsenkentPark,LK451925O346245672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23620,GL34_00C35_OsmanliCarsi,L00C3515O346166881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23621,GL34_00934_BduzuAdakent,L0093425O346061872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23622,GL34_Y5170_KARTAL_ADLIYE_OUTDOOR_1,LY517015O349040531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23623,GL34_Y5170_KARTAL_ADLIYE_OUTDOOR_1,LY517015O349040581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
